Date,NumCases
12/Jan/2021,38
13/Jan/2021,41
14/Jan/2021,44
15/Jan/2021,23
16/Jan/2021,34
17/Jan/2021,16
18/Jan/2021,40
19/Jan/2021,36
20/Jan/2021,33
21/Jan/2021,39
22/Jan/2021,26
23/Jan/2021,18
24/Jan/2021,18
25/Jan/2021,31
26/Jan/2021,38
27/Jan/2021,35
28/Jan/2021,30
29/Jan/2021,20
30/Jan/2021,18
31/Jan/2021,28
01/Feb/2021,43
02/Feb/2021,40
03/Feb/2021,31
04/Feb/2021,37
05/Feb/2021,21
06/Feb/2021,13
07/Feb/2021,18
08/Feb/2021,32
09/Feb/2021,36
10/Feb/2021,34
11/Feb/2021,36
12/Feb/2021,18
13/Feb/2021,14
14/Feb/2021,18
15/Feb/2021,18
16/Feb/2021,13
17/Feb/2021,31
18/Feb/2021,35
19/Feb/2021,17
20/Feb/2021,14
21/Feb/2021,26
22/Feb/2021,41
23/Feb/2021,32
24/Feb/2021,39
25/Feb/2021,33
26/Feb/2021,33
27/Feb/2021,13
28/Feb/2021,26
01/Mar/2021,40
02/Mar/2021,41
03/Mar/2021,41
04/Mar/2021,36
05/Mar/2021,18
06/Mar/2021,14
07/Mar/2021,21
08/Mar/2021,43
09/Mar/2021,44
10/Mar/2021,36
11/Mar/2021,42
12/Mar/2021,28
13/Mar/2021,14
14/Mar/2021,23
15/Mar/2021,44
16/Mar/2021,39
17/Mar/2021,33
18/Mar/2021,31
19/Mar/2021,28
20/Mar/2021,29
21/Mar/2021,27
22/Mar/2021,41
23/Mar/2021,37
24/Mar/2021,31
25/Mar/2021,41
26/Mar/2021,22
27/Mar/2021,19
28/Mar/2021,18
29/Mar/2021,28
30/Mar/2021,36
31/Mar/2021,30
01/Apr/2021,14
02/Apr/2021,13
03/Apr/2021,17
04/Apr/2021,21
05/Apr/2021,36
06/Apr/2021,35
07/Apr/2021,33
08/Apr/2021,29
09/Apr/2021,28
10/Apr/2021,14
11/Apr/2021,12
12/Apr/2021,35
13/Apr/2021,35
14/Apr/2021,42
15/Apr/2021,41
16/Apr/2021,39
17/Apr/2021,15
18/Apr/2021,17
19/Apr/2021,39
20/Apr/2021,36
21/Apr/2021,42
22/Apr/2021,32
23/Apr/2021,28
24/Apr/2021,18
25/Apr/2021,21
26/Apr/2021,36
27/Apr/2021,34
28/Apr/2021,33
29/Apr/2021,27
30/Apr/2021,31
01/May/2021,20
02/May/2021,16
03/May/2021,39
04/May/2021,37
05/May/2021,37
06/May/2021,40
07/May/2021,31
08/May/2021,19
09/May/2021,19
10/May/2021,41
11/May/2021,35
12/May/2021,43
13/May/2021,34
14/May/2021,35
15/May/2021,19
16/May/2021,18
17/May/2021,40
18/May/2021,44
19/May/2021,33
20/May/2021,32
21/May/2021,34
22/May/2021,21
23/May/2021,18
24/May/2021,35
25/May/2021,34
26/May/2021,38
27/May/2021,35
28/May/2021,39
29/May/2021,10
30/May/2021,12
31/May/2021,33
01/Jun/2021,29
02/Jun/2021,25
03/Jun/2021,22
04/Jun/2021,22
05/Jun/2021,12
06/Jun/2021,13
07/Jun/2021,30
08/Jun/2021,30
09/Jun/2021,27
10/Jun/2021,30
11/Jun/2021,39
12/Jun/2021,15
13/Jun/2021,10
14/Jun/2021,32
15/Jun/2021,37
16/Jun/2021,27
17/Jun/2021,24
18/Jun/2021,30
19/Jun/2021,11
20/Jun/2021,16
21/Jun/2021,36
22/Jun/2021,30
23/Jun/2021,24
24/Jun/2021,15
25/Jun/2021,15
26/Jun/2021,13
27/Jun/2021,15
28/Jun/2021,29
29/Jun/2021,29
30/Jun/2021,25
01/Jul/2021,32
02/Jul/2021,24
03/Jul/2021,15
04/Jul/2021,10
05/Jul/2021,30
06/Jul/2021,29
07/Jul/2021,29
08/Jul/2021,29
09/Jul/2021,25
10/Jul/2021,9
11/Jul/2021,13
12/Jul/2021,30
13/Jul/2021,30
14/Jul/2021,27
15/Jul/2021,26
16/Jul/2021,27
17/Jul/2021,19
18/Jul/2021,20
19/Jul/2021,33
20/Jul/2021,29
21/Jul/2021,28
22/Jul/2021,22
23/Jul/2021,29
24/Jul/2021,14
25/Jul/2021,17
26/Jul/2021,28
